$File,SMILES,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,ID
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,469.4744,363.63654,105.83788,325.44745,144.02696,6480.0029,1886.2427,257.79865,4593.7603,3.4199164,2.5401192,5254517100000.0,40.163761,1391.6652,5254517100000.0,0.063310742,22.578995,0,34.269665,5254517100000.0,42.026276,5254517100000.0,0.77456093,0.22543909,0.69321656,0.30678341,13.802675,4.0177755,0.19873625,0.32974964,0.91844451,7379.7104,2164.8103,6029.5991,6565.0117,2.5605395,2.3335531,1.2142223,1.0402944,329.125,283.67285,1.4520754,0.032818954,3.2544372,3.008575,2.7743781,2.439352,2.1195996,1.6434686,1.1826398,0.79695386,977.875,627.875,444.625,338.125,272.25,219.75,177.0,142.125,0.5,0.70710677,0.5,0.5,1.5,1.2247449,-5.1465616,-5.1078014,-4.9815068,-13.949251,-13.388776,-13.34059,1.1571145,223.5,307.5,311.25,314.75,285.0,214.75,141.875,91.5,0.96879393,0.81367838,1.1564113,1.1942116,1.2876705,1.2994306,1.3708146,1.3569158,1.3359952,1.4145956,0.1904086,0.11534151,0.14409439,0.1493981,0.27461097,0.51763022,0.76450628,0.86950111,1.4824721,385.08313,570.875,1665.0,1294.5,974.625,634.5,430.75,275.125,167.0,100.875,1441.5,987.0,663.375,319.75,145.75,60.375,25.125,9.375,EXT92
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,457.97861,345.45453,112.52408,314.26672,143.71188,6155.9995,2005.5166,232.93045,4150.4829,3.6250563,1.4594681,10101446000000.0,39.344074,555.48309,10101446000000.0,0.069258377,100.76299,0,33.612354,10101446000000.0,42.055267,10101446000000.0,0.75430274,0.24569725,0.68620396,0.31379607,13.441675,4.3790617,0.20440271,0.33866659,0.86847955,7116.2046,2183.8342,5600.2441,6448.3315,2.5144098,2.2389243,1.2851733,1.0122383,310.5,269.03024,0.99461979,0.040127132,3.2944698,3.0270786,2.7947359,2.4820979,2.0968184,1.6802245,1.3436353,0.91151261,1087.5,721.5,507.5,362.875,275.375,219.0,174.125,139.75,1.6583124,1.8708287,0.5,1.2247449,1.6583124,0.5,-4.4327507,-4.2892313,-4.2167387,-13.716749,-13.684316,-13.660975,1.1558523,205.375,283.25,313.125,324.75,284.625,220.25,152.25,98.875,0.83054185,0.77988291,0.45033827,0.42820531,0.40290877,0.46568149,0.43190965,0.41040275,0.38126141,0.40632701,0.04829251,0.1760098,0.2574257,0.3977657,0.61349463,0.85993379,1.0156713,1.2457198,1.4589713,371.75165,542.375,1655.5,1267.875,955.25,628.375,421.5,283.0,184.875,115.125,1450.125,984.625,642.125,303.625,136.875,62.75,32.625,16.25,EXT93
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,476.04407,318.62027,157.4238,268.6604,207.38368,5678.1318,2805.7644,161.19649,2872.3677,3.4593315,2.3946276,7891253200000.0,42.700119,1574.9397,7891253200000.0,0.1082575,-11.364491,0,35.435715,7891253200000.0,49.078655,7891253200000.0,0.66930836,0.33069164,0.56436032,0.43563968,11.927744,5.8939171,0.24526528,0.38681212,0.88109183,7265.3037,2478.3303,5645.2124,6407.0649,2.5406141,2.1780241,1.2702942,1.0786504,325.375,282.89651,0.27726319,0.03633466,3.2148364,2.9649811,2.7431331,2.4308186,2.0055661,1.6185627,1.1923878,0.80142701,1000.375,635.75,456.5,349.375,272.5,222.5,182.25,146.625,1.118034,1.118034,1.8708287,1.5811388,0.5,2.0615528,-5.6232529,-5.5596809,-5.5507555,-13.97329,-13.851148,-13.64329,1.1748041,251.375,333.125,370.25,344.5,282.125,206.25,140.125,86.5,0.91319823,0.78318423,0.25666824,0.19073634,0.13111703,0.18021855,0.27830464,0.37379453,0.4287774,0.56954217,0.22393252,0.29713476,0.2970469,0.31927261,0.2980592,0.21676309,0.40494248,0.68039429,1.4651418,393.64792,576.75,1676.25,1282.625,970.25,624.375,416.875,273.625,172.0,101.75,1424.875,949.5,600.0,279.875,134.75,67.375,31.875,15.25,EXT94
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,460.7413,329.00934,131.73196,282.55368,178.18761,5863.2754,2347.7271,197.27737,3515.5486,3.5367792,2.9634705,9060971700000.0,38.781666,-163.76881,9060971700000.0,0.12253683,153.54811,0,33.727936,9060971700000.0,45.842392,9060971700000.0,0.71408695,0.28591308,0.6132589,0.3867411,12.725743,5.0955429,0.16152985,0.34057826,0.87075138,7327.2915,2257.0278,5770.5093,6627.0459,2.5514295,2.2899354,1.3265612,0.9203428,318.25,275.0954,0.89500403,0.027352246,3.2512426,3.0219662,2.7927601,2.5181708,2.2700796,1.9356532,1.3656757,0.86365092,888.75,545.0,385.375,287.0,223.375,182.25,147.25,119.75,0.5,1.0,0.5,0.5,0.5,0.70710677,-6.094214,-6.0167432,-5.8860855,-15.196003,-15.109405,-14.540091,1.1621636,213.875,325.25,340.375,349.125,306.125,233.625,149.5,85.0,1.1942912,1.0544425,0.6953789,0.8439005,0.81923884,0.85911536,0.88391358,0.92224896,0.99412191,1.1034356,0.073785655,0.18889771,0.18461218,0.20118164,0.21918318,0.20003787,0.25080955,0.33116084,1.4721428,384.7283,566.375,1659.375,1318.0,997.125,666.0,460.25,302.625,178.375,96.5,1445.5,992.75,656.75,316.875,154.125,69.0,28.875,11.5,EXT95
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,466.93744,349.1749,117.76253,320.06653,146.87091,6222.2969,2098.7639,231.41237,4123.5332,3.4018285,4.6498613,11299761000000.0,38.433617,2191.3057,11299761000000.0,0.028074013,-47.635632,0,33.542419,11299761000000.0,42.776672,11299761000000.0,0.74779803,0.25220194,0.68545914,0.31454089,13.325761,4.4947433,0.22228588,0.29834595,0.98701864,7539.1567,1968.4186,6512.1235,6597.7715,2.5880532,2.3607514,1.1232637,1.1130283,330.875,281.8446,1.4733917,0.038100559,3.2269423,2.9600959,2.7383952,2.3199143,1.9775096,1.6207228,1.1491183,0.76858366,1016.5,674.5,476.5,357.75,274.875,217.0,175.25,146.75,0.5,0.70710677,0.5,0.86602539,0.5,1.2247449,-4.262547,-4.2449298,-4.2159014,-11.737435,-11.67933,-11.584805,1.1534628,208.875,279.0,284.375,302.375,258.75,200.0,132.0,82.875,0.84706193,0.75192171,0.68842798,0.82995087,0.88976812,0.98331231,1.0133029,1.0693579,1.0970516,1.1861237,0.083493426,0.18572049,0.20909266,0.43105778,0.63618684,0.83148587,1.181865,1.4893355,1.4936498,387.22263,578.375,1642.75,1251.375,929.875,606.0,403.625,269.0,165.875,99.75,1433.875,972.375,645.5,303.625,144.875,69.0,33.875,16.875,EXT96
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,463.65341,354.68207,108.97133,306.75696,156.89645,6320.7896,1942.196,245.71075,4378.5933,3.5903668,3.9612386,2460619600000.0,40.031803,459.64359,2460619600000.0,0.036730155,92.174789,0,33.785389,2460619600000.0,47.624641,2460619600000.0,0.76497245,0.23502757,0.66160834,0.33839169,13.632574,4.1888962,0.19243589,0.38447499,0.85847718,6888.6216,2361.6221,5273.1616,6142.4595,2.4738762,2.211731,1.3158404,0.97023141,313.5,275.41382,0.40925008,0.028338442,3.2612627,3.019026,2.7915971,2.4957228,2.1393168,1.7307477,1.3093302,0.93496954,922.625,546.625,365.125,270.625,206.375,161.0,129.375,101.875,0.5,0.5,0.70710677,0.70710677,0.5,0.5,-4.75668,-4.6374226,-4.4406128,-14.405283,-14.263612,-14.150485,1.1496952,204.375,274.375,315.625,341.125,281.25,213.375,151.375,104.125,1.209175,1.1034642,0.47539973,0.42038068,0.36524335,0.39105043,0.42597422,0.38678774,0.45005816,0.46800613,0.040755901,0.16843383,0.05294377,0.13004169,0.27398241,0.38665608,0.52274996,0.49998927,1.4791874,376.05109,556.25,1639.0,1271.25,973.125,648.875,441.5,298.625,194.125,125.5,1434.625,996.875,657.5,307.75,160.25,85.25,42.75,21.375,EXT97
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,471.25671,365.46356,105.79314,320.96445,150.29225,6512.561,1885.4453,259.67044,4627.1157,3.4793818,1.2286609,6228488500000.0,37.148037,2003.9619,6228488500000.0,0.050346911,-12.304726,0,33.797157,6228488500000.0,43.517521,6228488500000.0,0.77550846,0.22449152,0.68108201,0.31891802,13.819561,4.0008879,0.18770976,0.31651834,0.90848535,7266.3877,2067.3628,5933.8389,6531.5737,2.5408037,2.3640203,1.2022829,1.0242233,323.5,281.95636,1.577224,0.035109702,3.2327473,2.9747751,2.7367668,2.4339397,2.0520859,1.6454008,1.2863829,0.90683115,1012.625,636.5,449.25,340.75,268.75,213.625,176.125,141.75,0.70710677,0.70710677,0.70710677,0.5,0.70710677,0.5,-5.1803565,-5.0936427,-5.0662746,-15.013937,-14.894086,-14.725633,1.1589487,189.125,244.625,272.125,298.125,276.625,220.5,163.25,109.625,0.94908178,0.8345561,0.67208463,0.98265117,1.2186676,1.2998868,1.3873732,1.3203834,1.3597133,1.4618332,0.2295071,0.29874039,0.28731957,0.27384302,0.41527838,0.69951755,0.93094438,1.1588999,1.4732885,382.13834,563.0,1638.5,1251.875,953.25,635.25,426.375,284.375,189.5,118.0,1449.375,1007.25,681.125,337.125,149.75,63.875,26.25,8.375,EXT98
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,464.73334,360.38333,104.35,293.90933,170.82401,6422.0313,1859.7256,256.03336,4562.3057,3.451376,1.6329497,9161647600000.0,37.81802,393.52869,9161647600000.0,0.042548437,102.3131,0,33.595947,9161647600000.0,44.189522,9161647600000.0,0.77546263,0.22453736,0.63242573,0.36757424,13.818745,4.0017047,0.18466233,0.34064177,0.90036857,7182.9087,2183.657,5771.7407,6410.4199,2.5261667,2.2850277,1.2817186,0.9819302,326.125,279.16162,1.6820809,0.03595617,3.2405536,2.9857986,2.765059,2.3822525,1.9721122,1.7190263,1.3409011,0.89188564,975.125,611.5,442.5,331.0,265.375,214.875,173.375,145.25,0.5,0.5,1.0,0.70710677,0.5,0.86602539,-6.1644268,-5.9619427,-5.8156424,-12.689112,-12.667781,-12.579513,1.1473066,179.5,248.5,287.25,317.5,280.625,227.625,164.125,102.25,0.95564973,0.88330817,0.81861693,1.0416563,1.2263812,1.4643213,1.5677495,1.6407377,1.6221129,1.7500099,0.049808454,0.1737204,0.25584191,0.34756762,0.46136701,0.43116322,0.45563781,0.31743348,1.4925218,380.48022,567.875,1631.25,1247.375,944.375,620.375,422.875,292.375,187.25,109.625,1451.75,998.875,657.125,302.875,142.25,64.75,23.125,7.375,EXT99
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,464.25525,366.62122,97.634033,331.22751,133.02773,6533.5566,1740.0338,268.98718,4793.5229,3.5409515,1.901368,12223728000000.0,40.188404,-318.90582,12223728000000.0,0.059899427,149.86481,0,33.933804,12223728000000.0,50.501675,12223728000000.0,0.78969753,0.21030249,0.71345991,0.28654006,14.073199,3.7480111,0.18355937,0.3617067,0.84917057,6965.8413,2279.2683,5350.9868,6301.4272,2.4877033,2.2552826,1.3082627,0.96624953,317.875,275.98816,0.82221895,0.029870039,3.2437663,2.9998233,2.7678666,2.4601328,2.2208905,1.8525251,1.3184298,0.88678563,1027.625,617.875,411.25,306.375,236.75,179.625,137.875,106.75,0.70710677,0.5,0.5,0.5,0.70710677,0.5,-5.7052894,-5.6363268,-5.6050024,-12.034367,-11.81579,-11.780743,1.1620374,196.625,272.875,313.875,328.5,306.375,244.5,169.5,101.875,1.0945289,0.98653609,0.68634927,0.87297171,0.97340274,1.0551214,1.0556437,1.2086267,1.4704472,1.6784934,0.17835942,0.14220749,0.20852691,0.22316813,0.21041413,0.22519802,0.37320793,0.71111059,1.4594092,377.97827,551.625,1638.375,1265.125,969.25,649.125,450.125,302.25,184.75,106.5,1441.75,992.25,655.375,320.625,143.75,57.75,15.25,4.625,EXT100
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,469.07034,349.92078,119.14955,307.92957,161.14079,6235.5884,2123.6025,230.77124,4111.9858,3.4566755,3.2317407,9338446900000.0,37.870972,820.93793,9338446900000.0,0.043700926,66.007393,0,33.723083,9338446900000.0,45.162834,9338446900000.0,0.74598789,0.25401211,0.65646774,0.34353223,13.293504,4.5272579,0.18582234,0.31029844,0.93364733,7617.4409,2106.7175,6338.8369,6789.3271,2.6014552,2.336762,1.2377986,1.0073107,325.625,281.33829,3.0789871,0.03367408,3.2282779,2.9815357,2.7603729,2.411999,2.0847931,1.7615266,1.2907523,0.79043496,947.25,613.375,447.25,343.875,276.75,226.5,185.375,155.75,0.5,0.70710677,0.5,0.5,0.5,0.70710677,-6.0538878,-6.0178289,-5.8731456,-13.604575,-12.528516,-12.428143,1.1637009,209.25,283.25,322.125,320.5,284.375,222.75,152.875,96.25,0.96702069,0.83969468,1.7359694,2.0305598,2.1917083,2.2967811,2.3782406,2.49033,2.5418882,2.6322165,0.14234105,0.14625965,0.29285342,0.62076122,0.8974939,1.145157,1.3459395,1.6844528,1.4786934,389.70215,576.25,1653.5,1292.25,977.0,632.25,432.5,288.75,175.5,99.625,1444.25,1009.0,654.875,311.75,148.125,66.0,22.625,3.375,EXT101
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,457.42563,310.93283,146.4928,273.70367,183.72194,5540.8228,2610.9412,164.44002,2929.8818,3.6309032,3.7480919,11105591000000.0,39.497238,596.06696,11105591000000.0,0.051130049,95.638123,0,33.484402,11105591000000.0,45.601757,11105591000000.0,0.67974508,0.32025489,0.59835666,0.40164334,12.113058,5.7079029,0.16028842,0.2994771,0.91387618,7446.5991,2015.1196,6149.2842,6728.7939,2.5721176,2.3712084,1.2056044,0.94933784,310.0,272.03741,2.0937707,0.037392657,3.2952325,3.0352247,2.7974296,2.559279,2.1157713,1.7335254,1.3692442,0.98288125,1006.75,658.375,479.75,370.75,297.625,236.625,195.25,162.375,0.70710677,0.5,0.5,0.5,0.70710677,1.118034,-6.21843,-6.1304388,-6.0179095,-13.102262,-12.235671,-12.151186,1.158204,208.75,303.5,317.875,328.625,304.5,246.375,172.5,110.5,0.92417926,0.8091706,1.4014108,1.4461141,1.4576229,1.4916922,1.5539073,1.5556444,1.5261117,1.573835,0.087976724,0.23852213,0.2759144,0.42653227,0.65450108,0.92362434,1.1257339,1.3246408,1.4640183,376.61755,551.375,1667.875,1299.125,982.625,651.875,443.375,300.0,195.0,119.5,1459.125,995.625,664.75,323.25,138.875,53.625,22.5,9.0,EXT102
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,467.07571,344.35431,122.72141,292.19247,174.88324,6136.394,2187.2637,221.6329,3949.1304,3.4861169,3.5201116,10480758000000.0,39.098404,1923.927,10480758000000.0,0.02898005,-25.270794,0,33.82819,10480758000000.0,44.539433,10480758000000.0,0.73725587,0.26274413,0.6255784,0.3744216,13.137899,4.682889,0.16988525,0.29201657,0.92425221,7494.333,1974.9135,6250.7349,6763.0181,2.5803483,2.3929355,1.2017351,0.98629957,322.875,279.34607,4.1209464,0.031056577,3.2245145,2.9847288,2.7606215,2.3440092,1.9745539,1.7300318,1.4298602,1.0467545,890.5,552.875,394.125,295.875,232.0,186.125,150.375,121.0,0.5,0.70710677,0.5,0.5,0.5,1.0,-4.0163002,-4.0089726,-3.9836679,-13.580613,-13.475306,-13.286966,1.1554943,181.375,259.125,279.125,314.75,297.75,246.875,181.375,118.125,1.1214716,1.0452049,1.8884115,2.6536467,3.0080316,3.2483695,3.3946486,3.4073193,3.5229023,3.6512628,0.087768525,0.22456205,0.43320599,0.88390279,1.1148669,1.208939,1.2494224,1.1961577,1.48801,386.33813,574.875,1632.25,1277.25,963.25,630.125,442.0,309.25,210.0,128.125,1450.875,1018.125,684.125,315.375,144.25,62.375,28.625,10.0,EXT103
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,S(CC[C@](NC)C=O)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCCN.O=C[C@@](NC)Cc1nc[nH]c1.O=C[C@@](NC)Cc1c2c([nH]c1)cccc2.O=C[C@@](NC)Cc1ccccc1.O=CCNC.O=C[C@]1N(C)CCC1,467.73871,365.48035,102.25835,349.33612,118.40258,6512.8599,1822.4484,263.22198,4690.4116,3.498306,0.61883718,9160955500000.0,39.451427,1920.3121,9160955500000.0,0.065395363,-6.6558599,0,34.300884,9160955500000.0,44.8484,9160955500000.0,0.7813772,0.21862282,0.7468617,0.2531383,13.924141,3.8962958,0.21565278,0.32791936,0.95035148,7310.6807,2104.5029,6099.1133,6417.7451,2.5485358,2.2753139,1.2400306,1.05662,321.75,279.98462,2.2586505,0.0344598,3.2470012,3.0010173,2.7680566,2.4985256,2.235239,1.8357356,1.3497908,0.73143113,1008.75,647.125,476.5,363.875,281.25,220.125,172.875,142.125,1.2247449,0.5,1.118034,1.8708287,1.6583124,0.5,-6.8195868,-6.7265897,-6.5726757,-10.149687,-10.118624,-9.9759865,1.1646293,214.5,299.625,321.5,325.5,291.375,218.125,143.25,70.125,0.92654777,0.77567846,1.3957642,1.742479,1.8786908,1.9020917,1.8452275,1.821321,1.8854865,1.9724834,0.13712972,0.14286745,0.23091529,0.253901,0.41087219,0.61711437,0.91810977,0.99378419,1.4608755,381.2782,557.0,1653.375,1284.125,964.75,647.5,441.5,282.25,169.75,81.5,1438.875,984.5,643.25,322.0,150.125,64.125,26.5,11.375,EXT104
