$File,SMILES,Energy,Relative energy,cid,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,ID
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.554388,0.70881963,110,O=C[C@@](NC)[C@](OC)C,331.80524,268.52261,63.282627,249.10011,82.705132,609.54633,143.65157,205.23999,465.89478,0.92703176,0.77346003,56.792866,1.4019357,40.950859,42.785423,0.00045853312,-14.409562,0,3.559936,8.4550371,9.0451107,1.8345653,0.80927777,0.1907222,0.75074196,0.24925806,1.8370606,0.43293941,0.14280328,0.42696261,0.74161154,628.14789,247.34747,429.62949,579.31879,2.1882927,2.0076015,1.4631652,0.75865901,141.5,178.16917,2.3913512,0.11122114,2.8132474,1.7518579,1.1408284,0.70679414,0.36985084,0.18248034,0.096699163,0.047890939,296.625,173.375,148.625,136.375,115.375,55.75,16.0,3.25,2.2912879,2.9154758,0.86602539,0.5,0.5,1.0,-1.7678404,-1.7151877,-1.7128427,-9.1007652,-8.484436,-8.3528471,1.1941364,194.375,231.75,174.875,83.625,36.75,17.375,8.125,4.375,0.27418,0.13473877,0.67017418,0.59824628,0.58019507,0.54776579,0.46497747,1.7221829,2.830035,2.9893322,0.53792441,0.82190156,1.1184102,1.3462665,1.8704368,2.3301725,2.6418357,2.7838423,1.2392339,295.74725,366.5,628.5,360.125,207.875,94.0,40.75,18.375,8.25,4.375,434.125,128.375,33.0,10.375,4.0,1.0,0.125,0.0,EXT360
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,0.0,133,O=C(N)CC[C@](NC)C=O,347.52252,262.37924,85.143288,170.55281,176.96971,813.11328,263.85904,177.23596,549.25421,0.97579694,0.81571341,20.192257,1.3658435,-0.73407799,0.29060462,0.012739742,-20.991835,0,8.7459469,11.999659,9.7771215,1.0246826,0.75499922,0.24500076,0.49076763,0.50923234,2.3397427,0.75925738,0.15397552,0.24186745,0.91280383,1003.9883,225.4006,850.6582,931.91791,2.6388874,2.3451867,1.1524497,0.92024457,147.75,184.45274,2.8286767,0.067618802,3.064301,2.4635992,1.7507621,0.9825142,0.53826284,0.25023022,0.088804208,0.029263336,332.375,188.0,141.0,118.0,97.625,66.375,33.0,15.375,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.1015038,-2.0365589,-2.0203574,-7.9877491,-7.7182107,-7.6036983,1.2153578,230.875,285.5,225.5,105.0,48.75,23.125,7.75,2.625,0.4317376,0.21186441,0.9394936,0.88398302,1.0921351,1.4292321,1.6520102,1.1611478,1.442649,1.9132857,0.6659252,1.1597936,1.3513501,1.4855789,1.8018116,2.337229,2.6324379,2.9065521,1.2206333,302.5069,369.25,855.125,572.5,323.0,138.875,60.875,25.0,7.75,2.625,624.25,287.0,97.5,33.875,12.125,1.875,0.0,0.0,EXT361
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,7.6987128e-10,159,O=C(N)CC[C@](NC)C=O,351.00089,265.12552,85.875359,172.63544,178.36545,821.62402,266.12775,179.25017,555.49628,0.97497207,0.81625676,20.206375,1.3775812,-0.7290256,0.29155028,0.014591496,-21.005568,0,8.7459393,12.013777,9.7767124,1.0205759,0.75534147,0.24465853,0.49183762,0.50816238,2.3408031,0.75819677,0.15401883,0.24190339,0.91277903,1004.1553,225.47041,850.77222,932.06805,2.639107,2.3452742,1.1524996,0.92040831,147.875,185.06105,2.827631,0.067805275,3.064801,2.4635365,1.7506961,0.98245287,0.53811485,0.24999723,0.088492997,0.029175611,332.375,188.125,141.375,118.25,97.75,66.375,33.0,15.375,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.1017582,-2.0362301,-2.0203502,-7.9833436,-7.7118011,-7.6025515,1.2163968,230.375,285.875,226.125,104.5,48.875,23.125,7.75,2.625,0.43059239,0.2114165,0.94068217,0.88048351,1.0898113,1.4307953,1.6458335,1.1605763,1.4421932,1.9130386,0.66744542,1.1596065,1.3510758,1.4886901,1.8023677,2.337774,2.6331129,2.9072468,1.2191777,302.56049,368.875,855.625,573.0,323.375,138.5,60.875,25.0,7.75,2.625,625.25,287.125,97.25,34.0,12.0,1.875,0.0,0.0,EXT362
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,1.4240378e-09,7,O=C(N)CC[C@](NC)C=O,353.16058,266.0658,87.094803,174.15508,179.00551,824.53784,269.9068,178.97098,554.6311,0.97579694,0.81621313,20.188471,1.3618661,-0.74051499,0.28336447,0.013118563,-20.996029,0,8.7517776,11.995872,9.7783432,1.0238794,0.75338471,0.24661529,0.49313283,0.50686717,2.3347392,0.76426077,0.15403853,0.24192615,0.91278595,1004.0653,225.46832,850.69067,931.97168,2.6389885,2.3450694,1.1524775,0.92038679,147.75,185.69719,2.8264117,0.067740791,3.0649045,2.463758,1.7506365,0.98260558,0.53827798,0.2501457,0.088660486,0.029233254,332.375,188.125,141.25,118.25,97.75,66.5,33.0,15.25,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.1014733,-2.0368059,-2.0204523,-7.9892054,-7.7136455,-7.6034021,1.2161096,230.625,286.125,225.75,104.875,49.0,23.125,7.75,2.625,0.43185842,0.2114165,0.93926936,0.88416421,1.0924424,1.4294058,1.6513853,1.1646513,1.4421908,1.9185853,0.6682837,1.1576077,1.3526306,1.4846073,1.7975644,2.338022,2.6330652,2.9067962,1.2194656,302.48907,368.875,855.625,573.25,323.25,138.75,61.0,25.0,7.75,2.625,625.0,287.125,97.5,33.875,12.0,1.875,0.0,0.0,EXT363
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,1.5160442e-09,8,O=C(N)CC[C@](NC)C=O,353.08499,264.50458,88.580406,174.20163,178.88336,819.69971,274.51068,175.92418,545.18903,0.97497207,0.8158325,20.328035,1.3719114,-0.7411046,0.28481123,0.013125361,-20.995014,0,8.8813944,12.135437,9.7767925,1.0259159,0.74912441,0.25087559,0.49337023,0.50662977,2.3215365,0.77746344,0.15401849,0.24196252,0.91282922,1003.9791,225.47453,850.62646,931.85724,2.6388752,2.3451772,1.1524527,0.92036927,147.875,185.98366,2.825197,0.067675993,3.0647745,2.4629354,1.7505283,0.98270786,0.53831601,0.25013211,0.088687524,0.029268464,332.0,187.875,141.125,118.125,97.875,66.625,33.125,15.25,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.1015399,-2.0365968,-2.02053,-7.987411,-7.713666,-7.6022487,1.2161109,231.125,286.0,225.625,104.625,49.125,23.0,7.75,2.625,0.43224093,0.21058202,0.94289166,0.88575727,1.0923574,1.4368968,1.6444184,1.1630849,1.4502604,1.9191308,0.66688365,1.1613466,1.3495648,1.485384,1.7972269,2.3412054,2.6327221,2.9065976,1.2194643,302.48938,368.875,855.625,572.875,323.125,138.625,61.0,24.875,7.75,2.625,624.5,286.875,97.5,34.0,11.875,1.875,0.0,0.0,EXT364
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,1.6039667e-09,85,O=C(N)CC[C@](NC)C=O,347.39883,262.40811,84.990715,171.30991,176.08893,813.20276,263.38623,177.4174,549.81653,0.97497207,0.81583917,20.276415,1.389617,-0.73812383,0.29033807,0.012988933,-21.002968,0,8.80686,12.083817,9.7766104,1.0284619,0.75535119,0.24464883,0.49312171,0.50687826,2.3408332,0.75816673,0.15403648,0.24192317,0.91278183,1003.9166,225.43288,850.5636,931.83667,2.638793,2.3450799,1.1524339,0.92038476,147.875,187.28014,2.8307848,0.067744382,3.0649855,2.4639184,1.7508878,0.98222178,0.53829348,0.25005406,0.08846163,0.029207533,332.75,188.25,141.25,118.125,97.5,66.375,32.875,15.25,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.1014664,-2.0365846,-2.0209858,-7.984231,-7.7115364,-7.6072803,1.2162849,230.625,286.125,226.0,104.375,48.875,23.125,7.875,2.625,0.43097344,0.21164021,0.93967557,0.87642062,1.0918868,1.4275811,1.6574762,1.1611669,1.4484609,1.9180557,0.66632116,1.157946,1.3520498,1.4894418,1.8031132,2.3385029,2.6272612,2.9075508,1.2191522,302.46429,368.75,855.625,573.25,323.25,138.5,60.875,25.0,7.875,2.625,625.0,287.125,97.25,34.125,12.0,1.875,0.0,0.0,EXT365
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,2.1748452e-09,1,O=C(N)CC[C@](NC)C=O,352.66446,264.84604,87.818428,173.32043,179.34402,820.75787,272.14932,177.0276,548.60852,0.97497207,0.81652343,20.237684,1.3844507,-0.73397392,0.2938894,0.012257246,-20.991804,0,8.7692137,12.045087,9.777874,1.0278633,0.75098586,0.24901412,0.49145988,0.50854009,2.3273053,0.77169478,0.1540044,0.24189517,0.91280782,1003.9897,225.42343,850.65057,931.90546,2.6388893,2.3451984,1.1524223,0.92033547,147.875,186.04419,2.8286767,0.06761758,3.065064,2.4631808,1.7507935,0.98231542,0.53835475,0.25022995,0.088722423,0.029203851,331.75,187.875,141.0,118.0,97.875,66.5,33.125,15.375,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.1016419,-2.0362935,-2.0204549,-7.98311,-7.7139964,-7.6007605,1.2157211,230.875,285.625,225.625,104.625,49.125,23.125,7.75,2.625,0.4317376,0.21186441,0.9413839,0.8829819,1.0920209,1.4365642,1.6449836,1.1648951,1.44067,1.9134473,0.66810852,1.1598604,1.3522571,1.4898237,1.8017648,2.3371375,2.632422,2.9066164,1.2199931,302.46072,369.0,855.375,572.75,323.125,138.625,60.875,25.0,7.75,2.625,624.5,287.125,97.5,34.0,11.75,1.875,0.0,0.0,EXT366
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,2.197206e-09,198,O=C(N)CC[C@](NC)C=O,348.85367,262.96381,85.889862,171.29845,177.55522,814.92487,266.17267,177.07396,548.7522,0.97497207,0.81655222,20.239605,1.374844,-0.75537449,0.26909795,0.014122915,-21.015633,0,8.8046103,12.047007,9.7769299,1.0244725,0.75379401,0.24620597,0.49103239,0.50896764,2.3360076,0.76299232,0.1540442,0.2419218,0.91280973,1004.0964,225.46919,850.73145,931.99207,2.6390293,2.3450937,1.1524603,0.92041326,147.875,186.0889,2.8265545,0.067809343,3.0647862,2.462739,1.7504944,0.98229343,0.53807801,0.24998432,0.08844202,0.029199213,332.625,188.5,141.375,118.5,97.625,66.625,33.0,15.375,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.1016965,-2.03653,-2.0203838,-7.9860425,-7.7108221,-7.6070294,1.2164072,230.5,286.0,225.875,104.75,49.0,23.125,7.875,2.625,0.43147656,0.21097046,0.93603623,0.874901,1.0920382,1.4252452,1.64835,1.1677078,1.4417424,1.9130006,0.6681686,1.1600515,1.3520132,1.4888016,1.798104,2.3385348,2.6272938,2.9076025,1.2191672,302.56308,368.875,855.75,573.0,323.25,138.75,61.0,25.0,7.875,2.625,625.25,287.0,97.375,34.0,12.0,1.875,0.0,0.0,EXT367
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,2.3049491e-09,190,O=C(N)CC[C@](NC)C=O,350.06641,262.32846,87.737953,172.03406,178.03235,812.95587,271.8999,174.5905,541.05597,0.97579694,0.81613147,20.24807,1.3781481,-0.73302293,0.28928307,0.014740618,-21.009375,0,8.7892494,12.055472,9.7766495,1.022306,0.74936771,0.25063232,0.49143264,0.50856739,2.3222904,0.7767095,0.15401272,0.24188386,0.91281861,1004.0276,225.42146,850.69293,931.94086,2.6389391,2.3452005,1.1524062,0.9203611,147.75,186.67422,2.825197,0.06768202,3.0649092,2.463758,1.7506882,0.98243916,0.53820604,0.25016746,0.088703096,0.029257553,332.375,188.25,141.125,118.125,97.75,66.375,33.0,15.375,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.10197,-2.0366263,-2.0205476,-7.9877806,-7.7166195,-7.6055932,1.2159762,230.625,285.875,226.0,104.75,49.0,23.125,7.75,2.625,0.43224093,0.21164021,0.939282,0.87982106,1.0924716,1.4296687,1.6457951,1.1606445,1.4424045,1.9132738,0.6665011,1.1598126,1.3535922,1.4844087,1.7973137,2.3377149,2.6329734,2.9070086,1.2197371,302.5242,369.0,855.375,572.875,323.25,138.75,61.0,25.0,7.75,2.625,624.75,287.0,97.25,34.0,12.0,1.875,0.0,0.0,EXT368
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,5.5317333e-09,189,O=C(N)CC[C@](NC)C=O,349.03748,262.19669,86.84079,172.91319,176.12428,812.54755,269.1196,175.3559,543.42792,0.97497207,0.81585103,20.213684,1.3726814,-0.74234134,0.27901876,0.014640708,-20.992596,0,8.7691898,12.021085,9.7781525,1.02136,0.75119925,0.24880075,0.49540007,0.50459993,2.3279665,0.77103353,0.15403748,0.24192996,0.91285026,1004.0883,225.46992,850.74323,931.96356,2.6390188,2.3451552,1.1524985,0.92041731,147.875,185.39214,2.7725298,0.067658417,3.061172,2.4636314,1.7512733,0.9777323,0.53878635,0.24942783,0.091275148,0.02920045,332.625,188.375,141.0,118.5,98.125,65.625,33.125,15.625,0.5,0.70710677,0.86602539,0.5,1.118034,0.70710677,-2.0737724,-2.0649765,-2.0319831,-7.8589292,-7.8063545,-7.77808,1.2192181,226.5,281.25,228.875,103.0,49.375,23.5,8.625,2.375,0.43882978,0.21308017,0.9289391,0.88041854,1.1013702,1.4496056,1.70892,1.1900114,1.5039983,1.8637079,0.66688561,1.1600741,1.334679,1.4740453,1.7357203,2.3208253,2.6224253,2.8689387,1.2162191,303.19373,368.75,852.375,568.625,326.125,136.75,61.875,25.25,8.625,2.375,625.875,287.375,97.25,33.75,12.5,1.75,0.0,0.0,EXT369
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.055063,6.9620416e-09,116,O=C(N)CC[C@](NC)C=O,353.224,265.88504,87.338966,173.57629,179.64772,823.97772,270.66348,178.54607,553.31427,0.97579694,0.81645024,20.228313,1.3824838,-0.72827566,0.29635578,0.013907862,-20.991451,0,8.7584419,12.035715,9.7771235,1.0246314,0.7527377,0.24726227,0.4914057,0.50859427,2.3327341,0.76626575,0.15398765,0.24187987,0.91284889,1004.0166,225.41249,850.70142,931.91919,2.6389246,2.345175,1.1524923,0.92027617,147.75,185.56334,2.8251204,0.067626305,3.0647006,2.4628165,1.7505227,0.98237586,0.53813308,0.25008765,0.08863131,0.029220853,332.25,188.125,141.0,118.25,97.625,66.5,33.0,15.25,0.70710677,1.2247449,0.70710677,0.5,0.70710677,1.118034,-2.1015718,-2.0366285,-2.0199606,-7.9863558,-7.7131772,-7.6049209,1.2163398,230.375,285.875,226.125,104.75,49.125,23.125,7.75,2.625,0.4326241,0.2114165,0.93836778,0.8809005,1.0920144,1.4330363,1.6518341,1.1644647,1.4422047,1.9183092,0.66721362,1.1591669,1.3530946,1.4841779,1.7971387,2.3376036,2.6327996,2.9068384,1.2192348,302.5463,368.875,855.375,573.0,323.375,138.75,61.0,25.0,7.75,2.625,625.0,287.125,97.25,34.0,11.875,1.875,0.0,0.0,EXT370
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.078038,0.022974707,151,O=C(N)CC[C@](NC)C=O,351.10638,263.43475,87.671623,170.32285,180.78352,816.38428,271.69437,175.76312,544.68994,0.98412287,1.7399579,22.740088,1.3815097,1.8016857,2.8344355,0.014239902,-23.730865,0,8.7246504,12.441851,9.7852526,1.0327497,0.75029898,0.24970104,0.48510325,0.51489675,2.3251765,0.7738235,0.12346689,0.23706374,0.89903396,1007.7557,223.68109,848.28204,943.54834,2.6438339,2.4119043,1.1459246,0.8474915,146.5,186.68668,3.3897352,0.065515548,3.0611949,2.4515059,1.710469,0.97407812,0.53387499,0.26440871,0.10852328,0.028775074,333.625,192.375,145.375,120.125,99.875,65.75,35.5,16.875,0.70710677,0.86602539,0.5,0.5,0.5,1.0,-2.0970757,-2.082516,-2.0674534,-7.8651795,-7.7997842,-7.482142,1.2169982,222.375,270.875,214.25,105.875,52.375,25.25,9.5,2.5,0.42906275,0.22580644,1.2278192,1.1815112,1.3870276,1.7024311,1.9114068,1.730911,1.7457876,1.8166609,0.68659461,1.2437156,1.5572797,1.8362428,2.0572305,2.4297314,2.6084354,2.7378728,1.2206364,303.73499,370.75,852.625,568.75,317.5,137.5,62.375,27.125,9.5,2.5,630.25,297.875,103.25,31.625,10.0,1.875,0.0,0.0,EXT371
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.078038,0.022974707,150,O=C(N)CC[C@](NC)C=O,350.90356,263.53201,87.371574,173.49678,177.40678,816.68567,270.7645,176.16043,545.92114,0.98328388,1.7401924,22.768154,1.3541936,1.8140004,2.8428087,0.014311253,-23.737757,0,8.7724857,12.268715,9.7843552,1.0288084,0.75100976,0.24899027,0.49442866,0.50557137,2.3273792,0.77162081,0.12348033,0.23711452,0.89903277,1007.8818,223.7518,848.36725,943.64441,2.6439991,2.4118457,1.1460131,0.84751701,146.625,187.12643,3.3178923,0.064568803,3.06338,2.4500642,1.7105653,0.97650111,0.53745735,0.25916663,0.10994291,0.028279727,331.125,190.0,144.125,119.125,99.875,66.125,36.5,17.0,0.5,0.70710677,0.86602539,0.5,0.5,1.0,-2.091007,-2.0889959,-2.0794144,-7.9899149,-7.9747682,-7.7143121,1.2163384,221.125,268.0,217.875,106.75,52.5,24.125,9.875,2.375,0.43451864,0.21511018,1.2189099,1.1866466,1.3508939,1.6609186,1.8712846,1.7089672,1.7522295,1.8659488,0.68431908,1.2377878,1.5537717,1.8604914,2.0211089,2.4231489,2.5995247,2.9101822,1.2211614,303.50208,370.625,849.375,568.5,318.25,137.375,62.625,25.625,9.875,2.375,628.25,300.5,100.375,30.625,10.125,1.5,0.0,0.0,EXT372
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.078038,0.022974707,105,O=C(N)CC[C@](NC)C=O,351.45901,263.5976,87.861412,172.96971,178.48929,816.88892,272.2825,175.73618,544.60645,0.98244631,1.740079,22.805151,1.382112,1.8251103,2.8565373,0.014059928,-23.731073,0,8.7673845,12.506914,9.785058,1.031427,0.75000948,0.24999049,0.49214762,0.50785238,2.3242795,0.77472055,0.12344766,0.23706087,0.89907575,1007.7748,223.67857,848.32208,943.54907,2.6438589,2.4118726,1.1459181,0.84741431,146.75,187.01399,3.3839598,0.065404244,3.0615153,2.4514263,1.7105691,0.97411257,0.53386211,0.26439902,0.10846007,0.028801458,333.375,192.0,145.125,119.875,99.875,65.625,35.5,16.875,0.70710677,0.86602539,0.5,0.5,0.5,1.0,-2.0971293,-2.0826168,-2.0671146,-7.8673091,-7.7993383,-7.4867969,1.2170023,222.625,270.125,214.5,106.125,52.375,25.375,9.5,2.375,0.42980188,0.22732012,1.2259324,1.180685,1.3803508,1.6941884,1.9109788,1.72879,1.7461435,1.8172612,0.68714201,1.2442619,1.5537164,1.8342986,2.0574615,2.4327064,2.6084845,2.8316069,1.2206323,303.73602,370.75,852.75,568.5,317.875,137.75,62.375,27.25,9.5,2.375,630.125,298.375,103.375,31.625,10.0,1.875,0.0,0.0,EXT373
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.078038,0.022974707,149,O=C(N)CC[C@](NC)C=O,349.97379,263.25009,86.723701,172.33014,177.64366,815.81207,268.75674,176.5264,547.0553,0.98244631,1.7397156,22.787884,1.377898,1.7995789,2.8303308,0.014133231,-23.726927,0,8.781291,12.489646,9.7842302,1.0307519,0.75219947,0.24780054,0.49240866,0.50759131,2.3310661,0.76793391,0.12344433,0.23708935,0.8989774,1007.8527,223.73003,848.32251,943.65277,2.643961,2.4118383,1.1460674,0.84739089,146.75,185.43605,3.3118675,0.064396806,3.0624807,2.450834,1.7100481,0.97669691,0.5374549,0.25917578,0.11000381,0.028341971,331.0,189.75,143.75,118.75,99.5,66.125,36.5,16.875,0.5,0.70710677,0.86602539,0.5,0.5,1.0,-2.0904195,-2.0892448,-2.0793278,-7.9890914,-7.9745064,-7.7133703,1.2161459,221.375,268.375,217.375,107.0,52.5,24.125,9.875,2.375,0.43565217,0.21578947,1.2176127,1.1885265,1.34746,1.6576557,1.8640865,1.7066939,1.7523539,1.8708375,0.68464911,1.2361892,1.5544958,1.853471,2.0203271,2.4224265,2.5988996,2.909883,1.2214919,303.52228,370.75,849.375,569.0,318.0,137.75,62.625,25.625,9.875,2.375,628.0,300.625,100.625,30.75,10.125,1.5,0.0,0.0,EXT374
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.078038,0.022974707,82,O=C(N)CC[C@](NC)C=O,353.11633,266.03827,87.078072,173.74718,179.36916,824.45258,269.85495,178.96021,554.59766,0.98244631,1.7405866,22.814791,1.3762482,1.8223802,2.8551486,0.014952766,-23.740353,0,8.7830296,12.516553,9.7854109,1.0327682,0.75340116,0.24659881,0.49203947,0.5079605,2.3347902,0.76420969,0.12346116,0.23711053,0.89905047,1007.7057,223.7075,848.23035,943.47351,2.6437683,2.4117706,1.1460065,0.84742481,146.75,186.58684,3.3101799,0.06460274,3.0630362,2.4509215,1.7105716,0.97648847,0.53715199,0.25921991,0.10997259,0.028346071,331.25,189.875,144.125,118.75,99.625,66.25,36.625,17.125,0.5,0.70710677,0.86602539,0.5,0.5,1.0,-2.091085,-2.089021,-2.0802205,-7.9877839,-7.9733477,-7.7146902,1.2163905,221.125,268.625,217.75,106.625,52.75,24.125,9.875,2.5,0.43538594,0.21578947,1.2198366,1.1853386,1.3417015,1.659784,1.8645602,1.7097099,1.7498544,1.8564953,0.68371171,1.2372453,1.5588381,1.8584269,2.0244479,2.422153,2.5985267,2.9437702,1.221109,303.51508,370.625,849.25,568.875,318.5,137.25,62.75,25.625,9.875,2.5,628.125,300.25,100.75,30.625,10.0,1.5,0.0,0.0,EXT375
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C(N)CC[C@](NC)C=O,10.078038,0.022974707,147,O=C(N)CC[C@](NC)C=O,350.07623,261.70416,88.372047,173.28543,176.79079,811.02124,273.86499,173.33212,537.15625,0.98244631,1.7401528,22.811291,1.3894928,1.7987015,2.8281155,0.014553496,-23.739914,0,8.7946138,12.513054,9.7845154,1.0294139,0.74756342,0.25243661,0.49499342,0.50500655,2.316699,0.78230101,0.12345321,0.23706762,0.89900845,1007.819,223.70107,848.31976,943.61713,2.6439168,2.4118311,1.1460347,0.84741884,146.75,186.3084,3.3939321,0.065462194,3.0611064,2.451745,1.7103993,0.97409397,0.53385305,0.26439747,0.10845021,0.028790906,333.75,192.625,145.25,120.125,99.875,65.75,35.5,16.875,0.70710677,0.86602539,0.5,0.5,0.5,1.0,-2.0970933,-2.0822723,-2.0671904,-7.8652859,-7.7993183,-7.4838881,1.2169929,222.625,270.125,214.375,106.0,52.375,25.25,9.5,2.5,0.429432,0.22580644,1.2276446,1.180279,1.3917459,1.7023627,1.9113015,1.7312076,1.74642,1.8173695,0.68595362,1.2434402,1.5549704,1.8324696,2.0570712,2.4294655,2.6081002,2.7374341,1.2206419,303.73364,370.75,852.5,568.375,317.75,137.625,62.375,27.125,9.5,2.5,629.875,298.25,103.375,31.625,10.0,1.875,0.0,0.0,EXT376
